Mach,velocity,AoA,deg,rad/s,Clpm,Cmqm,Cyawrm,Clmd,Cmmd,Cyawmd
0.5,170,2,3.7,0.06475,-0.042925278,0.346556791,-0.01393419,-0.000378,0.060138,-0.002418
0.5,170,2,3.8,0.0665,-0.041795666,0.337436876,-0.013567501,-0.000378,0.060138,-0.002418
0.5,170,2,3.9,0.06825,-0.040723982,0.328784648,-0.013219616,-0.000378,0.060138,-0.002418
0.5,170,2,4,0.07,-0.039705882,0.320565032,-0.012889126,-0.000378,0.060138,-0.002418
0.5,170,2,4.1,0.07175,-0.038737446,0.3127464,-0.0125748,-0.000378,0.060138,-0.002418
0.5,170,2,4.2,0.0735,-0.037815126,0.3053,-0.0122754,-0.000378,0.060138,-0.002418
0.5,170,2,4.3,0.07525,-0.036935705,0.2982,-0.0119899,-0.000378,0.060138,-0.002418
0.5,170,2,4.4,0.077,-0.036096257,0.2914228,-0.0117174,-0.000378,0.060138,-0.002418
0.5,170,2,4.5,0.07875,-0.035294118,0.2849467,-0.011457,-0.000378,0.060138,-0.002418
0.5,170,2,4.6,0.0805,-0.034526854,0.2787522,-0.0112079,-0.000378,0.060138,-0.002418
0.5,170,2,4.7,0.08225,-0.03379224,0.2728213,-0.0109695,-0.000378,0.060138,-0.002418
0.5,170,2,4.8,0.084,-0.033088235,0.2671375,-0.0107409,-0.000378,0.060138,-0.002418
0.5,170,2,4.9,0.08575,-0.032412965,0.2616857,-0.0105217,-0.000378,0.060138,-0.002418
0.5,170,2,5,0.0875,-0.031764706,0.256452,-0.0103113,-0.000378,0.060138,-0.002418
0.5,170,2,5.1,0.08925,-0.031141869,0.2514236,-0.0101091,-0.000378,0.060138,-0.002418
0.5,170,2,5.2,0.091,-0.030542986,0.2465885,-0.0099147,-0.000378,0.060138,-0.002418
0.5,170,2,5.3,0.09275,-0.029966704,0.2419359,-0.0097276,-0.000378,0.060138,-0.002418
0.5,170,2,5.4,0.0945,-0.029411765,0.2374556,-0.0095475,-0.000378,0.060138,-0.002418
0.5,170,2,5.5,0.09625,-0.028877005,0.2331382,-0.0093739,-0.000378,0.060138,-0.002418
0.5,170,2,5.6,0.098,-0.028361345,0.228975,-0.0092065,-0.000378,0.060138,-0.002418
0.5,170,2,5.7,0.09975,-0.027863777,0.2249579,-0.009045,-0.000378,0.060138,-0.002418
0.5,170,2,5.8,0.1015,-0.027383367,0.2210793,-0.0088891,-0.000378,0.060138,-0.002418
0.5,170,2,5.9,0.10325,-0.026919242,0.2173322,-0.0087384,-0.000378,0.060138,-0.002418
0.5,170,2,6,0.105,-0.026470588,0.21371,-0.0085928,-0.000378,0.060138,-0.002418
0.5,170,2,6.1,0.10675,-0.026036644,0.2102066,-0.0084519,-0.000378,0.060138,-0.002418
0.5,170,2,6.2,0.1085,-0.025616698,0.2068161,-0.0083156,-0.000378,0.060138,-0.002418
0.5,170,2,6.3,0.11025,-0.025210084,0.2035334,-0.0081836,-0.000378,0.060138,-0.002418
0.5,170,2,6.4,0.112,-0.024816176,0.2003531,-0.0080557,-0.000378,0.060138,-0.002418
0.5,170,2,6.5,0.11375,-0.024434389,0.1972708,-0.0079318,-0.000378,0.060138,-0.002418
0.5,170,2,6.6,0.1155,-0.024064171,0.1942818,-0.0078116,-0.000378,0.060138,-0.002418
0.5,170,2,6.7,0.11725,-0.023705004,0.1913821,-0.007695,-0.000378,0.060138,-0.002418
0.5,170,2,6.8,0.119,-0.023356401,0.1885677,-0.0075818,-0.000378,0.060138,-0.002418
0.5,170,2,6.9,0.12075,-0.023017903,0.1858348,-0.007472,-0.000378,0.060138,-0.002418
0.5,170,2,7,0.1225,-0.022689076,0.18318,-0.0073652,-0.000378,0.060138,-0.002418
0.5,170,2,7.1,0.12425,-0.022369511,0.1806,-0.0072615,-0.000378,0.060138,-0.002418
0.5,170,2,7.2,0.126,-0.022058824,0.1780917,-0.0071606,-0.000378,0.060138,-0.002418
0.5,170,2,7.3,0.12775,-0.021756648,0.1756521,-0.0070625,-0.000378,0.060138,-0.002418
0.5,170,2,7.4,0.1295,-0.021462639,0.1732784,-0.0069671,-0.000378,0.060138,-0.002418
0.5,170,2,7.5,0.13125,-0.021176471,0.170968,-0.0068742,-0.000378,0.060138,-0.002418
0.5,170,2,7.6,0.133,-0.020897833,0.1687184,-0.0067838,-0.000378,0.060138,-0.002418
0.5,170,2,7.7,0.13475,-0.020626432,0.1665273,-0.0066956,-0.000378,0.060138,-0.002418
0.5,170,2,7.8,0.1365,-0.020361991,0.1643923,-0.0066098,-0.000378,0.060138,-0.002418
0.5,170,2,7.9,0.13825,-0.020104244,0.1623114,-0.0065261,-0.000378,0.060138,-0.002418
0.5,170,2,8,0.14,-0.019852941,0.1602825,-0.0064446,-0.000378,0.060138,-0.002418
0.6,204,2,0.1,0.00175,-4.351260504,15.30959488,-0.771172708,-0.000863,0.059835,-0.003014
0.6,204,2,0.2,0.0035,-2.175630252,7.654797441,-0.385586354,-0.000863,0.059835,-0.003014
0.6,204,2,0.3,0.00525,-1.450420168,5.103198294,-0.257057569,-0.000863,0.059835,-0.003014
0.6,204,2,0.4,0.007,-1.087815126,3.827398721,-0.192793177,-0.000863,0.059835,-0.003014
0.6,204,2,0.5,0.00875,-0.870252101,3.061918977,-0.154234542,-0.000863,0.059835,-0.003014
0.6,204,2,0.6,0.0105,-0.725210084,2.551599147,-0.128528785,-0.000863,0.059835,-0.003014
0.6,204,2,0.7,0.01225,-0.621608643,2.187084983,-0.11016753,-0.000863,0.059835,-0.003014
0.6,204,2,0.8,0.014,-0.543907563,1.91369936,-0.096396588,-0.000863,0.059835,-0.003014
0.6,204,2,0.9,0.01575,-0.483473389,1.701066098,-0.085685856,-0.000863,0.059835,-0.003014
0.6,204,2,1,0.0175,-0.43512605,1.530959488,-0.077117271,-0.000863,0.059835,-0.003014
0.6,204,2,1.1,0.01925,-0.395569137,1.391781353,-0.07010661,-0.000863,0.059835,-0.003014
0.6,204,2,1.2,0.021,-0.362605042,1.275799574,-0.064264392,-0.000863,0.059835,-0.003014
0.6,204,2,1.3,0.02275,-0.334712346,1.177661145,-0.059320978,-0.000863,0.059835,-0.003014
0.6,204,2,1.4,0.0245,-0.310804322,1.093542492,-0.055083765,-0.000863,0.059835,-0.003014
0.6,204,2,1.5,0.02625,-0.290084034,1.020639659,-0.051411514,-0.000863,0.059835,-0.003014
0.6,204,2,1.6,0.028,-0.271953782,0.95684968,-0.048198294,-0.000863,0.059835,-0.003014
0.6,204,2,1.7,0.02975,-0.2559565,0.900564405,-0.0453631,-0.000863,0.059835,-0.003014
0.6,204,2,1.8,0.0315,-0.241736695,0.850533049,-0.042842928,-0.000863,0.059835,-0.003014
0.6,204,2,1.9,0.03325,-0.229013711,0.805768152,-0.040588037,-0.000863,0.059835,-0.003014
0.6,204,2,2,0.035,-0.217563025,0.765479744,-0.038558635,-0.000863,0.059835,-0.003014
0.6,204,2,2.1,0.03675,-0.207202881,0.729028328,-0.03672251,-0.000863,0.059835,-0.003014
0.6,204,2,2.2,0.0385,-0.197784568,0.695890676,-0.035053305,-0.000863,0.059835,-0.003014
0.6,204,2,2.3,0.04025,-0.189185239,0.66563456,-0.033529248,-0.000863,0.059835,-0.003014
0.6,204,2,2.4,0.042,-0.181302521,0.637899787,-0.032132196,-0.000863,0.059835,-0.003014
0.6,204,2,2.5,0.04375,-0.17405042,0.612383795,-0.030846908,-0.000863,0.059835,-0.003014
0.6,204,2,2.6,0.0455,-0.167356173,0.588830572,-0.029660489,-0.000863,0.059835,-0.003014
0.6,204,2,2.7,0.04725,-0.161157796,0.567022033,-0.028561952,-0.000863,0.059835,-0.003014
0.6,204,2,2.8,0.049,-0.155402161,0.546771246,-0.027541882,-0.000863,0.059835,-0.003014
0.6,204,2,2.9,0.05075,-0.150043466,0.527917065,-0.026592162,-0.000863,0.059835,-0.003014
0.6,204,2,3,0.0525,-0.145042017,0.510319829,-0.025705757,-0.000863,0.059835,-0.003014
0.6,204,2,3.1,0.05425,-0.140363242,0.493857899,-0.024876539,-0.000863,0.059835,-0.003014
0.6,204,2,3.2,0.056,-0.135976891,0.47842484,-0.024099147,-0.000863,0.059835,-0.003014
0.6,204,2,3.3,0.05775,-0.131856379,0.463927118,-0.02336887,-0.000863,0.059835,-0.003014
0.6,204,2,3.4,0.0595,-0.12797825,0.450282202,-0.02268155,-0.000863,0.059835,-0.003014
0.6,204,2,3.5,0.06125,-0.124321729,0.437416997,-0.022033506,-0.000863,0.059835,-0.003014
0.6,204,2,3.6,0.063,-0.120868347,0.425266525,-0.021421464,-0.000863,0.059835,-0.003014
0.6,204,2,3.7,0.06475,-0.117601635,0.413772835,-0.020842506,-0.000863,0.059835,-0.003014
0.6,204,2,3.8,0.0665,-0.114506855,0.402884076,-0.020294019,-0.000863,0.059835,-0.003014
0.6,204,2,3.9,0.06825,-0.111570782,0.392553715,-0.019773659,-0.000863,0.059835,-0.003014
0.6,204,2,4,0.07,-0.108781513,0.382739872,-0.019279318,-0.000863,0.059835,-0.003014
0.6,204,2,4.1,0.07175,-0.106128305,0.373405,-0.0188091,-0.000863,0.059835,-0.003014
0.6,204,2,4.2,0.0735,-0.103601441,0.364514,-0.0183613,-0.000863,0.059835,-0.003014
0.6,204,2,4.3,0.07525,-0.101192105,0.356037,-0.0179342,-0.000863,0.059835,-0.003014
0.6,204,2,4.4,0.077,-0.098892284,0.347945,-0.0175267,-0.000863,0.059835,-0.003014
0.6,204,2,4.5,0.07875,-0.096694678,0.340213,-0.0171372,-0.000863,0.059835,-0.003014
0.6,204,2,4.6,0.0805,-0.09459262,0.332817,-0.0167646,-0.000863,0.059835,-0.003014
0.6,204,2,4.7,0.08225,-0.092580011,0.325736,-0.0164079,-0.000863,0.059835,-0.003014
0.6,204,2,4.8,0.084,-0.090651261,0.31895,-0.0160661,-0.000863,0.059835,-0.003014
0.6,204,2,4.9,0.08575,-0.088801235,0.312441,-0.0157382,-0.000863,0.059835,-0.003014
0.6,204,2,5,0.0875,-0.08702521,0.306192,-0.0154235,-0.000863,0.059835,-0.003014
0.6,204,2,5.1,0.08925,-0.085318833,0.300188,-0.015121,-0.000863,0.059835,-0.003014
0.6,204,2,5.2,0.091,-0.083678087,0.294415,-0.0148302,-0.000863,0.059835,-0.003014
0.6,204,2,5.3,0.09275,-0.082099255,0.28886,-0.0145504,-0.000863,0.059835,-0.003014
0.6,204,2,5.4,0.0945,-0.080578898,0.283511,-0.014281,-0.000863,0.059835,-0.003014
0.6,204,2,5.5,0.09625,-0.079113827,0.278356,-0.0140213,-0.000863,0.059835,-0.003014
0.6,204,2,5.6,0.098,-0.07770108,0.273386,-0.0137709,-0.000863,0.059835,-0.003014
0.6,204,2,5.7,0.09975,-0.076337904,0.268589,-0.0135293,-0.000863,0.059835,-0.003014
0.6,204,2,5.8,0.1015,-0.075021733,0.263959,-0.0132961,-0.000863,0.059835,-0.003014
0.6,204,2,5.9,0.10325,-0.073750178,0.259485,-0.0130707,-0.000863,0.059835,-0.003014
0.6,204,2,6,0.105,-0.072521008,0.25516,-0.0128529,-0.000863,0.059835,-0.003014
0.6,204,2,6.1,0.10675,-0.071332139,0.250977,-0.0126422,-0.000863,0.059835,-0.003014
0.6,204,2,6.2,0.1085,-0.070181621,0.246929,-0.0124383,-0.000863,0.059835,-0.003014
0.6,204,2,6.3,0.11025,-0.069067627,0.243009,-0.0122408,-0.000863,0.059835,-0.003014
0.6,204,2,6.4,0.112,-0.067988445,0.239212,-0.0120496,-0.000863,0.059835,-0.003014
0.6,204,2,6.5,0.11375,-0.066942469,0.235532,-0.0118642,-0.000863,0.059835,-0.003014
0.6,204,2,6.6,0.1155,-0.065928189,0.231964,-0.0116844,-0.000863,0.059835,-0.003014
0.6,204,2,6.7,0.11725,-0.064944187,0.228501,-0.01151,-0.000863,0.059835,-0.003014
0.6,204,2,6.8,0.119,-0.063989125,0.225141,-0.0113408,-0.000863,0.059835,-0.003014
0.6,204,2,6.9,0.12075,-0.063061746,0.221878,-0.0111764,-0.000863,0.059835,-0.003014
0.6,204,2,7,0.1225,-0.062160864,0.218708,-0.0110168,-0.000863,0.059835,-0.003014
0.6,204,2,7.1,0.12425,-0.061285359,0.215628,-0.0108616,-0.000863,0.059835,-0.003014
0.6,204,2,7.2,0.126,-0.060434174,0.212633,-0.0107107,-0.000863,0.059835,-0.003014
0.6,204,2,7.3,0.12775,-0.059606308,0.20972,-0.010564,-0.000863,0.059835,-0.003014
0.6,204,2,7.4,0.1295,-0.058800818,0.206886,-0.0104213,-0.000863,0.059835,-0.003014
0.6,204,2,7.5,0.13125,-0.058016807,0.204128,-0.0102823,-0.000863,0.059835,-0.003014
0.6,204,2,7.6,0.133,-0.057253428,0.201442,-0.010147,-0.000863,0.059835,-0.003014
0.6,204,2,7.7,0.13475,-0.056509877,0.198826,-0.0100152,-0.000863,0.059835,-0.003014
0.6,204,2,7.8,0.1365,-0.055785391,0.196277,-0.0098868,-0.000863,0.059835,-0.003014
0.6,204,2,7.9,0.13825,-0.055079247,0.193792,-0.0097617,-0.000863,0.059835,-0.003014
0.6,204,2,8,0.14,-0.054390756,0.19137,-0.0096397,-0.000863,0.059835,-0.003014
0.7,238,2,0.1,0.00175,-3.323529412,24.91731343,-0.875820896,-0.000565,0.083473,-0.002934
0.7,238,2,0.2,0.0035,-1.661764706,12.45865672,-0.437910448,-0.000565,0.083473,-0.002934
0.7,238,2,0.3,0.00525,-1.107843137,8.305771144,-0.291940299,-0.000565,0.083473,-0.002934
0.7,238,2,0.4,0.007,-0.830882353,6.229328358,-0.218955224,-0.000565,0.083473,-0.002934
0.7,238,2,0.5,0.00875,-0.664705882,4.983462687,-0.175164179,-0.000565,0.083473,-0.002934
0.7,238,2,0.6,0.0105,-0.553921569,4.152885572,-0.145970149,-0.000565,0.083473,-0.002934
0.7,238,2,0.7,0.01225,-0.474789916,3.559616205,-0.125117271,-0.000565,0.083473,-0.002934
0.7,238,2,0.8,0.014,-0.415441176,3.114664179,-0.109477612,-0.000565,0.083473,-0.002934
0.7,238,2,0.9,0.01575,-0.369281046,2.768590381,-0.097313433,-0.000565,0.083473,-0.002934
0.7,238,2,1,0.0175,-0.332352941,2.491731343,-0.08758209,-0.000565,0.083473,-0.002934
0.7,238,2,1.1,0.01925,-0.302139037,2.265210312,-0.079620081,-0.000565,0.083473,-0.002934
0.7,238,2,1.2,0.021,-0.276960784,2.076442786,-0.072985075,-0.000565,0.083473,-0.002934
0.7,238,2,1.3,0.02275,-0.255656109,1.916716418,-0.067370838,-0.000565,0.083473,-0.002934
0.7,238,2,1.4,0.0245,-0.237394958,1.779808102,-0.062558635,-0.000565,0.083473,-0.002934
0.7,238,2,1.5,0.02625,-0.221568627,1.661154229,-0.05838806,-0.000565,0.083473,-0.002934
0.7,238,2,1.6,0.028,-0.207720588,1.55733209,-0.054738806,-0.000565,0.083473,-0.002934
0.7,238,2,1.7,0.02975,-0.19550173,1.46572432,-0.051518876,-0.000565,0.083473,-0.002934
0.7,238,2,1.8,0.0315,-0.184640523,1.384295191,-0.048656716,-0.000565,0.083473,-0.002934
0.7,238,2,1.9,0.03325,-0.174922601,1.311437549,-0.046095837,-0.000565,0.083473,-0.002934
0.7,238,2,2,0.035,-0.166176471,1.245865672,-0.043791045,-0.000565,0.083473,-0.002934
0.7,238,2,2.1,0.03675,-0.158263305,1.186538735,-0.041705757,-0.000565,0.083473,-0.002934
0.7,238,2,2.2,0.0385,-0.151069519,1.132605156,-0.039810041,-0.000565,0.083473,-0.002934
0.7,238,2,2.3,0.04025,-0.144501279,1.083361454,-0.038079169,-0.000565,0.083473,-0.002934
0.7,238,2,2.4,0.042,-0.138480392,1.038221393,-0.036492537,-0.000565,0.083473,-0.002934
0.7,238,2,2.5,0.04375,-0.132941176,0.996692537,-0.035032836,-0.000565,0.083473,-0.002934
0.7,238,2,2.6,0.0455,-0.127828054,0.958358209,-0.033685419,-0.000565,0.083473,-0.002934
0.7,238,2,2.7,0.04725,-0.123093682,0.92286346,-0.032437811,-0.000565,0.083473,-0.002934
0.7,238,2,2.8,0.049,-0.118697479,0.889904051,-0.031279318,-0.000565,0.083473,-0.002934
0.7,238,2,2.9,0.05075,-0.114604462,0.859217705,-0.030200721,-0.000565,0.083473,-0.002934
0.7,238,2,3,0.0525,-0.110784314,0.830577114,-0.02919403,-0.000565,0.083473,-0.002934
0.7,238,2,3.1,0.05425,-0.107210626,0.803784304,-0.028252287,-0.000565,0.083473,-0.002934
0.7,238,2,3.2,0.056,-0.103860294,0.778666045,-0.027369403,-0.000565,0.083473,-0.002934
0.7,238,2,3.3,0.05775,-0.100713012,0.755070104,-0.026540027,-0.000565,0.083473,-0.002934
0.7,238,2,3.4,0.0595,-0.097750865,0.73286216,-0.025759438,-0.000565,0.083473,-0.002934
0.7,238,2,3.5,0.06125,-0.094957983,0.711923241,-0.025023454,-0.000565,0.083473,-0.002934
0.7,238,2,3.6,0.063,-0.092320261,0.692147595,-0.024328358,-0.000565,0.083473,-0.002934
0.7,238,2,3.7,0.06475,-0.089825119,0.673440904,-0.023670835,-0.000565,0.083473,-0.002934
0.7,238,2,3.8,0.0665,-0.0874613,0.655718775,-0.023047918,-0.000565,0.083473,-0.002934
0.7,238,2,3.9,0.06825,-0.085218703,0.638905473,-0.022456946,-0.000565,0.083473,-0.002934
0.7,238,2,4,0.07,-0.083088235,0.622932836,-0.021895522,-0.000565,0.083473,-0.002934
0.7,238,2,4.1,0.07175,-0.081061693,0.607739,-0.0213615,-0.000565,0.083473,-0.002934
0.7,238,2,4.2,0.0735,-0.079131653,0.593269,-0.0208529,-0.000565,0.083473,-0.002934
0.7,238,2,4.3,0.07525,-0.077291382,0.579472,-0.0203679,-0.000565,0.083473,-0.002934
0.7,238,2,4.4,0.077,-0.075534759,0.566303,-0.019905,-0.000565,0.083473,-0.002934
0.7,238,2,4.5,0.07875,-0.073856209,0.553718,-0.0194627,-0.000565,0.083473,-0.002934
0.7,238,2,4.6,0.0805,-0.072250639,0.541681,-0.0190396,-0.000565,0.083473,-0.002934
0.7,238,2,4.7,0.08225,-0.070713392,0.530156,-0.0186345,-0.000565,0.083473,-0.002934
0.7,238,2,4.8,0.084,-0.069240196,0.519111,-0.0182463,-0.000565,0.083473,-0.002934
0.7,238,2,4.9,0.08575,-0.067827131,0.508517,-0.0178739,-0.000565,0.083473,-0.002934
0.7,238,2,5,0.0875,-0.066470588,0.498346,-0.0175164,-0.000565,0.083473,-0.002934
0.7,238,2,5.1,0.08925,-0.065167243,0.488575,-0.017173,-0.000565,0.083473,-0.002934
0.7,238,2,5.2,0.091,-0.063914027,0.479179,-0.0168427,-0.000565,0.083473,-0.002934
0.7,238,2,5.3,0.09275,-0.062708102,0.470138,-0.0165249,-0.000565,0.083473,-0.002934
0.7,238,2,5.4,0.0945,-0.061546841,0.461432,-0.0162189,-0.000565,0.083473,-0.002934
0.7,238,2,5.5,0.09625,-0.060427807,0.453042,-0.015924,-0.000565,0.083473,-0.002934
0.7,238,2,5.6,0.098,-0.059348739,0.444952,-0.0156397,-0.000565,0.083473,-0.002934
0.7,238,2,5.7,0.09975,-0.058307534,0.437146,-0.0153653,-0.000565,0.083473,-0.002934
0.7,238,2,5.8,0.1015,-0.057302231,0.429609,-0.0151004,-0.000565,0.083473,-0.002934
0.7,238,2,5.9,0.10325,-0.056331007,0.422327,-0.0148444,-0.000565,0.083473,-0.002934
0.7,238,2,6,0.105,-0.055392157,0.415289,-0.014597,-0.000565,0.083473,-0.002934
0.7,238,2,6.1,0.10675,-0.054484089,0.408481,-0.0143577,-0.000565,0.083473,-0.002934
0.7,238,2,6.2,0.1085,-0.053605313,0.401892,-0.0141261,-0.000565,0.083473,-0.002934
0.7,238,2,6.3,0.11025,-0.052754435,0.395513,-0.0139019,-0.000565,0.083473,-0.002934
0.7,238,2,6.4,0.112,-0.051930147,0.389333,-0.0136847,-0.000565,0.083473,-0.002934
0.7,238,2,6.5,0.11375,-0.051131222,0.383343,-0.0134742,-0.000565,0.083473,-0.002934
0.7,238,2,6.6,0.1155,-0.050356506,0.377535,-0.01327,-0.000565,0.083473,-0.002934
0.7,238,2,6.7,0.11725,-0.049604917,0.3719,-0.013072,-0.000565,0.083473,-0.002934
0.7,238,2,6.8,0.119,-0.048875433,0.366431,-0.0128797,-0.000565,0.083473,-0.002934
0.7,238,2,6.9,0.12075,-0.048167093,0.36112,-0.0126931,-0.000565,0.083473,-0.002934
0.7,238,2,7,0.1225,-0.047478992,0.355962,-0.0125117,-0.000565,0.083473,-0.002934
0.7,238,2,7.1,0.12425,-0.046810273,0.350948,-0.0123355,-0.000565,0.083473,-0.002934
0.7,238,2,7.2,0.126,-0.046160131,0.346074,-0.0121642,-0.000565,0.083473,-0.002934
0.7,238,2,7.3,0.12775,-0.0455278,0.341333,-0.0119975,-0.000565,0.083473,-0.002934
0.7,238,2,7.4,0.1295,-0.04491256,0.33672,-0.0118354,-0.000565,0.083473,-0.002934
0.7,238,2,7.5,0.13125,-0.044313725,0.332231,-0.0116776,-0.000565,0.083473,-0.002934
0.7,238,2,7.6,0.133,-0.04373065,0.327859,-0.011524,-0.000565,0.083473,-0.002934
0.7,238,2,7.7,0.13475,-0.04316272,0.323601,-0.0113743,-0.000565,0.083473,-0.002934
0.7,238,2,7.8,0.1365,-0.042609351,0.319453,-0.0112285,-0.000565,0.083473,-0.002934
0.7,238,2,7.9,0.13825,-0.042069993,0.315409,-0.0110863,-0.000565,0.083473,-0.002934
0.7,238,2,8,0.14,-0.041544118,0.311466,-0.0109478,-0.000565,0.083473,-0.002934
0.83,278.8,2,0.1,0.00175,-2.580672269,36.28710448,-1.130498934,-0.00037,0.102522,-0.003194
0.83,278.8,2,0.2,0.0035,-1.290336134,18.14355224,-0.565249467,-0.00037,0.102522,-0.003194
0.83,278.8,2,0.3,0.00525,-0.86022409,12.09570149,-0.376832978,-0.00037,0.102522,-0.003194
0.83,278.8,2,0.4,0.007,-0.645168067,9.071776119,-0.282624733,-0.00037,0.102522,-0.003194
0.83,278.8,2,0.5,0.00875,-0.516134454,7.257420896,-0.226099787,-0.00037,0.102522,-0.003194
0.83,278.8,2,0.6,0.0105,-0.430112045,6.047850746,-0.188416489,-0.00037,0.102522,-0.003194
0.83,278.8,2,0.7,0.01225,-0.368667467,5.183872068,-0.161499848,-0.00037,0.102522,-0.003194
0.83,278.8,2,0.8,0.014,-0.322584034,4.53588806,-0.141312367,-0.00037,0.102522,-0.003194
0.83,278.8,2,0.9,0.01575,-0.286741363,4.031900498,-0.125610993,-0.00037,0.102522,-0.003194
0.83,278.8,2,1,0.0175,-0.258067227,3.628710448,-0.113049893,-0.00037,0.102522,-0.003194
0.83,278.8,2,1.1,0.01925,-0.23460657,3.29882768,-0.10277263,-0.00037,0.102522,-0.003194
0.83,278.8,2,1.2,0.021,-0.215056022,3.023925373,-0.094208244,-0.00037,0.102522,-0.003194
0.83,278.8,2,1.3,0.02275,-0.198513251,2.791315729,-0.086961456,-0.00037,0.102522,-0.003194
0.83,278.8,2,1.4,0.0245,-0.184333733,2.591936034,-0.080749924,-0.00037,0.102522,-0.003194
0.83,278.8,2,1.5,0.02625,-0.172044818,2.419140299,-0.075366596,-0.00037,0.102522,-0.003194
0.83,278.8,2,1.6,0.028,-0.161292017,2.26794403,-0.070656183,-0.00037,0.102522,-0.003194
0.83,278.8,2,1.7,0.02975,-0.151804251,2.134535558,-0.066499937,-0.00037,0.102522,-0.003194
0.83,278.8,2,1.8,0.0315,-0.143370682,2.015950249,-0.062805496,-0.00037,0.102522,-0.003194
0.83,278.8,2,1.9,0.03325,-0.135824856,1.909847604,-0.059499944,-0.00037,0.102522,-0.003194
0.83,278.8,2,2,0.035,-0.129033613,1.814355224,-0.056524947,-0.00037,0.102522,-0.003194
0.83,278.8,2,2.1,0.03675,-0.122889156,1.727957356,-0.053833283,-0.00037,0.102522,-0.003194
0.83,278.8,2,2.2,0.0385,-0.117303285,1.64941384,-0.051386315,-0.00037,0.102522,-0.003194
0.83,278.8,2,2.3,0.04025,-0.112203142,1.577700195,-0.049152128,-0.00037,0.102522,-0.003194
0.83,278.8,2,2.4,0.042,-0.107528011,1.511962687,-0.047104122,-0.00037,0.102522,-0.003194
0.83,278.8,2,2.5,0.04375,-0.103226891,1.451484179,-0.045219957,-0.00037,0.102522,-0.003194
0.83,278.8,2,2.6,0.0455,-0.099256626,1.395657865,-0.043480728,-0.00037,0.102522,-0.003194
0.83,278.8,2,2.7,0.04725,-0.095580454,1.343966833,-0.041870331,-0.00037,0.102522,-0.003194
0.83,278.8,2,2.8,0.049,-0.092166867,1.295968017,-0.040374962,-0.00037,0.102522,-0.003194
0.83,278.8,2,2.9,0.05075,-0.088988699,1.251279465,-0.038982722,-0.00037,0.102522,-0.003194
0.83,278.8,2,3,0.0525,-0.086022409,1.209570149,-0.037683298,-0.00037,0.102522,-0.003194
0.83,278.8,2,3.1,0.05425,-0.083247493,1.170551757,-0.036467708,-0.00037,0.102522,-0.003194
0.83,278.8,2,3.2,0.056,-0.080646008,1.133972015,-0.035328092,-0.00037,0.102522,-0.003194
0.83,278.8,2,3.3,0.05775,-0.07820219,1.099609227,-0.034257543,-0.00037,0.102522,-0.003194
0.83,278.8,2,3.4,0.0595,-0.075902126,1.067267779,-0.033249969,-0.00037,0.102522,-0.003194
0.83,278.8,2,3.5,0.06125,-0.073733493,1.036774414,-0.03229997,-0.00037,0.102522,-0.003194
0.83,278.8,2,3.6,0.063,-0.071685341,1.007975124,-0.031402748,-0.00037,0.102522,-0.003194
0.83,278.8,2,3.7,0.06475,-0.069747899,0.980732553,-0.030554025,-0.00037,0.102522,-0.003194
0.83,278.8,2,3.8,0.0665,-0.067912428,0.954923802,-0.029749972,-0.00037,0.102522,-0.003194
0.83,278.8,2,3.9,0.06825,-0.066171084,0.930438576,-0.028987152,-0.00037,0.102522,-0.003194
0.83,278.8,2,4,0.07,-0.064516807,0.907177612,-0.028262473,-0.00037,0.102522,-0.003194
0.83,278.8,2,4.1,0.07175,-0.062943226,0.885051,-0.0275731,-0.00037,0.102522,-0.003194
0.83,278.8,2,4.2,0.0735,-0.061444578,0.863979,-0.0269166,-0.00037,0.102522,-0.003194
0.83,278.8,2,4.3,0.07525,-0.060015634,0.843886,-0.0262907,-0.00037,0.102522,-0.003194
0.83,278.8,2,4.4,0.077,-0.058651642,0.824707,-0.0256932,-0.00037,0.102522,-0.003194
0.83,278.8,2,4.5,0.07875,-0.057348273,0.80638,-0.0251222,-0.00037,0.102522,-0.003194
0.83,278.8,2,4.6,0.0805,-0.056101571,0.78885,-0.0245761,-0.00037,0.102522,-0.003194
0.83,278.8,2,4.7,0.08225,-0.054907921,0.772066,-0.0240532,-0.00037,0.102522,-0.003194
0.83,278.8,2,4.8,0.084,-0.053764006,0.755981,-0.0235521,-0.00037,0.102522,-0.003194
0.83,278.8,2,4.9,0.08575,-0.052666781,0.740553,-0.0230714,-0.00037,0.102522,-0.003194
0.83,278.8,2,5,0.0875,-0.051613445,0.725742,-0.02261,-0.00037,0.102522,-0.003194
0.83,278.8,2,5.1,0.08925,-0.050601417,0.711512,-0.0221666,-0.00037,0.102522,-0.003194
0.83,278.8,2,5.2,0.091,-0.049628313,0.697829,-0.0217404,-0.00037,0.102522,-0.003194
0.83,278.8,2,5.3,0.09275,-0.04869193,0.684662,-0.0213302,-0.00037,0.102522,-0.003194
0.83,278.8,2,5.4,0.0945,-0.047790227,0.671983,-0.0209352,-0.00037,0.102522,-0.003194
0.83,278.8,2,5.5,0.09625,-0.046921314,0.659766,-0.0205545,-0.00037,0.102522,-0.003194
0.83,278.8,2,5.6,0.098,-0.046083433,0.647984,-0.0201875,-0.00037,0.102522,-0.003194
