9.511371	89.737493	-0.488636	-0.001366	0.000013	-0.032640
9.182477	89.717892	-0.817532	-0.001468	0.000022	-0.032904
8.873900	89.697569	-1.126113	-0.001573	0.000032	-0.033180
8.583872	89.676523	-1.416144	-0.001682	0.000043	-0.033467
8.311614	89.654753	-1.688406	-0.001795	0.000054	-0.033767
8.056319	89.632260	-1.943706	-0.001911	0.000066	-0.034078
7.816473	89.609042	-2.183555	-0.002031	0.000079	-0.034400
7.590739	89.585100	-2.409294	-0.002154	0.000093	-0.034735
7.377923	89.560434	-2.622115	-0.002281	0.000107	-0.035081
7.176836	89.535045	-2.823208	-0.002412	0.000121	-0.035439
6.986423	89.508932	-3.013627	-0.002546	0.000137	-0.035809
6.805868	89.482097	-3.194188	-0.002684	0.000153	-0.036191
6.634434	89.454538	-3.365628	-0.002825	0.000169	-0.036584
6.471454	89.426255	-3.528615	-0.002970	0.000186	-0.036989
6.316397	89.397250	-3.683679	-0.003118	0.000204	-0.037406
6.168774	89.367522	-3.831310	-0.003270	0.000223	-0.037834
6.028068	89.337070	-3.972024	-0.003426	0.000242	-0.038275
5.893808	89.305896	-4.106293	-0.003585	0.000262	-0.038727
5.765565	89.273999	-4.234545	-0.003747	0.000282	-0.039190
5.642960	89.241379	-4.357160	-0.003913	0.000303	-0.039666
5.525643	89.208037	-4.474486	-0.004082	0.000325	-0.040153
5.413283	89.173972	-4.586856	-0.004255	0.000347	-0.040652
5.305574	89.139185	-4.694576	-0.004431	0.000370	-0.041163
5.202236	89.103675	-4.797926	-0.004610	0.000393	-0.041686
5.103040	89.067443	-4.897134	-0.004793	0.000418	-0.042220
5.007772	89.030489	-4.992413	-0.004980	0.000442	-0.042766
4.916207	88.992813	-5.083992	-0.005169	0.000468	-0.043324
4.828133	88.954415	-5.172079	-0.005362	0.000493	-0.043893
4.743356	88.915295	-5.256869	-0.005559	0.000520	-0.044474
4.661916	88.875453	-5.338324	-0.005758	0.000547	-0.045068
4.583835	88.834888	-5.416419	-0.005961	0.000575	-0.045672
4.508915	88.793601	-5.491355	-0.006168	0.000603	-0.046289
4.436972	88.751593	-5.563314	-0.006377	0.000632	-0.046917
4.367836	88.708862	-5.632465	-0.006590	0.000661	-0.047557
4.301121	88.665410	-5.699197	-0.006806	0.000691	-0.048209
4.236480	88.621237	-5.763855	-0.007026	0.000721	-0.048872
4.173818	88.576344	-5.826535	-0.007248	0.000752	-0.049547
4.113046	88.530729	-5.887325	-0.007474	0.000784	-0.050234
4.054081	88.484395	-5.946310	-0.007703	0.000816	-0.050933
3.996975	88.437339	-6.003436	-0.007935	0.000849	-0.051643
3.941768	88.389563	-6.058663	-0.008171	0.000882	-0.052366
3.888368	88.341066	-6.112084	-0.008409	0.000916	-0.053100
3.836689	88.291849	-6.163785	-0.008651	0.000951	-0.053845
3.786650	88.241911	-6.213845	-0.008895	0.000986	-0.054603
3.738131	88.191252	-6.262387	-0.009143	0.001021	-0.055372
3.691019	88.139874	-6.309522	-0.009394	0.001057	-0.056153
3.645255	88.087776	-6.355311	-0.009647	0.001094	-0.056945
3.600781	88.034958	-6.399809	-0.009904	0.001131	-0.057750
3.557544	87.981420	-6.443071	-0.010164	0.001169	-0.058566
3.515718	87.927162	-6.484923	-0.010427	0.001207	-0.059394
3.475454	87.872183	-6.525213	-0.010692	0.001246	-0.060233
3.436675	87.816484	-6.564019	-0.010961	0.001285	-0.061085
3.399307	87.760065	-6.601413	-0.011233	0.001324	-0.061948
3.363282	87.702926	-6.637466	-0.011507	0.001364	-0.062822
3.328285	87.645068	-6.672491	-0.011784	0.001405	-0.063709
3.294029	87.586490	-6.706775	-0.012065	0.001446	-0.064607
3.260493	87.527195	-6.740341	-0.012348	0.001488	-0.065517
3.227654	87.467181	-6.773211	-0.012633	0.001530	-0.066439
3.195491	87.406448	-6.805405	-0.012922	0.001572	-0.067373
3.164119	87.344997	-6.836809	-0.013213	0.001615	-0.068318
3.133640	87.282827	-6.867320	-0.013507	0.001659	-0.069275
3.104019	87.219939	-6.896974	-0.013804	0.001703	-0.070244
3.075222	87.156332	-6.925806	-0.014104	0.001748	-0.071224
3.047214	87.092006	-6.953848	-0.014406	0.001793	-0.072216
3.019910	87.026962	-6.981187	-0.014711	0.001838	-0.073220
2.993228	86.961200	-7.007905	-0.015018	0.001884	-0.074236
2.967147	86.894720	-7.034022	-0.015328	0.001930	-0.075264
2.941648	86.827522	-7.059559	-0.015640	0.001977	-0.076303
2.916711	86.759607	-7.084534	-0.015955	0.002025	-0.077354
2.893141	86.691690	-7.108141	-0.016269	0.002072	-0.078416
2.871659	86.624488	-7.129660	-0.016578	0.002118	-0.079490
2.852127	86.558002	-7.149225	-0.016882	0.002163	-0.080575
2.834423	86.492230	-7.166961	-0.017181	0.002207	-0.081672
2.818436	86.427174	-7.182978	-0.017476	0.002250	-0.082779
